ID,TYPE,PROGRAM,ORG PHONE,DISTADDDI,TB,DRIOSTZIP,DAYS,HOURS,FULL_ADDRESS,LONGITUDE,LATITUDE
85713.0,FPH,MUNA SOCIAL SERVICE BAITUL ISLAM MASJID,212-920-6202,2107 DAVIDSON AVENUE,BX,10453,"THUR (2,4)",2:30-3:30PM,"2107 DAVIDSON AVENUE, BX, 10453",-73.98512300698849,40.577223950000004
85709.0,FPH,MUNA SOCIAL SERVICE PARKCHESTER ISLAMIC CENTER,212-920-6202,1375 VIRGINIA AVENUE,BX,10462,"THUR(2,4)",5-6PM,"1375 VIRGINIA AVENUE, BX, 10462",-73.9096596270243,40.6945531
85788.0,FP,NEW COVENANT COMMUNITY CORP FP (NCCDC ELG PANTRY),718-328-6072,1240 EDWARD L. GRANT HIGHWAY,BX,10452,MON,11AM - 1PM,"1240 EDWARD L. GRANT HIGHWAY, BX, 10452",-73.96816824999999,40.693683050000004
84268.0,FP,NEW COVENANT COMMUNITY DEVELOPMENT CORP,718-328-6072,1175 BOSTON ROAD,BX,10456,TUE/THUR,2-4PM/10AM-1PM,"1175 BOSTON ROAD, BX, 10456",-74.00477238220319,40.65207345
85387.0,FP,NEW YORK COMMON PANTRY - BRONX,917-423-2701,1290 HOE AVENUE,BX,10459,THUR-SAT,10AM-2:30PM,"1290 HOE AVENUE, BX, 10459",-73.96344349282137,40.5766231
82781.0,FP,NORTH BRONX SEVENTH DAY ADVENTIST CHURCH,718-882-4907,3743 BRONXWOOD AVENUE,BX,10469,FRI,9AM-12PM,"3743 BRONXWOOD AVENUE, BX, 10469",,
85565.0,FP,PARKCHESTER BAPTIST CHURCH,718-823-8124,2021 BENEDICT AVENUE,BX,10462,"TUE (2,4)",11AM-12PM,"2021 BENEDICT AVENUE, BX, 10462",,
83550.0,FP,PART OF THE SOLUTION,(718) 220-4892,2759 WEBSTER AVENUE,BX,10458,MON-SAT,8:30-11AM,"2759 WEBSTER AVENUE, BX, 10458",-73.98841463554845,40.576042
80121.0,SK,PART OF THE SOLUTION (P.O.T.S.),(718) 220-4892,2759 WEBSTER AVENUE,BX,10458,MON-FRI,12:30-3:30PM,"2759 WEBSTER AVENUE, BX, 10458",-73.98841463554845,40.576042
85186.0,SK,PATHHSEO INC,917-471-9188,1357 SOUTHERN BLVD,BX,10459,SAT,12-2PM,"1357 SOUTHERN BLVD, BX, 10459",-73.93772061991493,40.62310665
85300.0,FP,"POWER PRAISE AND DELIVERANCE, INC",347-409-0288,120 EAST 184TH STREET,BX,10468,FRI,12-4PM,"120 EAST 184TH STREET, BX, 10468",-73.9882724128866,40.6742827
85472.0,FP,PRODIGAL CENTER,718-644-8523,709 TIFFANY STREET,BX,10474,TUE,11AM-2PM,"709 TIFFANY STREET, BX, 10474",-73.96169052457921,40.5818395
85294.0,FP,REDEEMED CHRISTIAN CHURCH OF GOD,718-293-8996,1001-1005 MORRIS AVENUE,BX,10456,TUE,2-6PM,"1001-1005 MORRIS AVENUE, BX, 10456",-73.88672095631946,40.633077
82716.0,FP,RESURRECTION AND LIFE PENTECOSTAL CHURCH,929-472-4201,870 EAST 163RD STREET,BX,10459,TUE/SAT,12-2PM/10AM-12PM,"870 EAST 163RD STREET, BX, 10459",-73.99660340521828,40.602380249999996
85718.0,FP,REVELACION DIVINA FOOD PANTRY,NONE PROVIDE,240 EAST 175TH STREET,BX,10457,MON,5-7PM,"240 EAST 175TH STREET, BX, 10457",-73.95583058335112,40.6544917
85792.0,FP,ROMAN CATHOLIC CHURCH OF ST. HELENA,718-892-3232,1315 OLMSTEAD AVENUE,BX,10462,WED,12-2PM,"1315 OLMSTEAD AVENUE, BX, 10462",-73.9129337130988,40.66811265
85748.0,FP,SAGE CENTER BRONX (LOVE WINS FOOD PANTRY),718-960-3339,1784 PROSPECT AVENUE,BX,10457,THUR (3),1-3PM,"1784 PROSPECT AVENUE, BX, 10457",,
83382.0,FP,SHOUT FOR JOY BAPTIST CHURCH INC,347-400-0409,456 WHITE PLAINS ROAD,BX,10473,SAT,8-9:30AM,"456 WHITE PLAINS ROAD, BX, 10473",-73.9612725,40.6816269
82210.0,FP,SPANISH SEVENTH DAY ADVENTIST CHURCH FOOD PANTRY,718-991-7362,1038 PROSPECT AVENUE,BX,10459,THUR,8:30-11:30AM,"1038 PROSPECT AVENUE, BX, 10459",,
82315.0,FP,SPANISH SOUNDVIEW SEVENTH DAY ADVENTIST CHURCH,718-842-7373,1822 LACOMBE AVENUE,BX,10473,WED,8AM-12:30PM,"1822 LACOMBE AVENUE, BX, 10473",-73.92556300864504,40.671661900000004
80149.0,FP,ST. ANN'S CHURCH OF MORRISANIA,(718) 585-5632,295 ST. ANN'S AVENUE,BX,10454,WED,10AM-1PM & 5-6PM,"295 ST. ANN'S AVENUE, BX, 10454",-73.94663172924709,40.680620250000004
80150.0,SK,ST. ANN'S CHURCH OF MORRISANIA,(718) 585-5632,295 ST. ANN'S AVENUE,BX,10454,SUN,11AM-1PM,"295 ST. ANN'S AVENUE, BX, 10454",-73.9280045,40.6552933
84034.0,SK,ST. ANN'S CORNER OF HARM REDUCTION,718-585-5544,886 WESTCHESTER AVENUE,BX,10459,M-F,9AM-11PM,"886 WESTCHESTER AVENUE, BX, 10459",-73.90932338614505,40.678438
81511.0,SK,ST. ANTHONY'S CHURCH,(718) 931-4040,1750 MANSION STREET,BX,10460,SAT,7AM-1PM,"1750 MANSION STREET, BX, 10460",-73.87438189189189,40.68377497297298
85480.0,FP,ST. BRENDAN & ST. ANN PARISH,718-547-6655,268 EAST 207TH STREET,BX,10467,SAT,7:30-9AM,"268 EAST 207TH STREET, BX, 10467",-73.93750136190647,40.6195535
81316.0,FP,ST. EDMUNDS YOUTH PROGRAM INC,(718) 466-9370,1905 MORRIS AVENUE,BX,10453,THUR,12-2PM,"1905 MORRIS AVENUE, BX, 10453",,
85737.0,FP,ST. JAMES PLACE,718-367-0655,2500 JEROME AVENUE,BX,10468,"SAT (2,LAST)",9:30-10:30AM,"2500 JEROME AVENUE, BX, 10468",-73.92490986409821,40.65229465
82756.0,FP,ST. JEROME H.A.N.D.S. COMMUNITY CENTER,718-402-7866,330 EAST 138TH STREET,BX,10454,WED,10AM-1PM,"330 EAST 138TH STREET, BX, 10454",-73.96417835001398,40.633753049999996
80159.0,FP,ST. LUKES FOOD PANTRY,(718) 665-6677,623 EAST 138TH STREET,BX,10454,FRI,10AM-1PM,"623 EAST 138TH STREET, BX, 10454",-73.925766,40.6822205
80161.0,SK,ST. LUKE'S SENIOR COMMUNITY PROGRAM,(718) 882-3060,765 EAST 222ND STREET,BX,10467,MON-FRI,12-1PM,"765 EAST 222ND STREET, BX, 10467",-73.92227963026414,40.6600459
80162.0,FP,ST. PAUL'S LUTHERAN CHURCH,(718) 822-4535,1891 McGRAW AVENUE,BX,10462,FRI,8-10AM,"1891 McGRAW AVENUE, BX, 10462",-73.9611443869833,40.65456055
85174.0,FP,ST. PETER'S LOVE PANTRY,718-931-9270,2500 WESTCHESTER AVENUE,BX,10461,"TUE (1,3)",10AM-12PM,"2500 WESTCHESTER AVENUE, BX, 10461",-73.98376897645906,40.6690698
85741.0,FP,ST. SIMON STOCK FOOD PANTRY,718-367-1251,2195 VALENTINE AVENUE,BX,10457,FRI,9-10AM,"2195 VALENTINE AVENUE, BX, 10457",-73.98512300698849,40.577223950000004
80167.0,FP,ST. THOMAS AQUINAS FOOD PANTRY,718-589-5235,1900 CROTONA PARKWAY (SIDE OF CHURCH/BASEMENT),BX,10460,WED,10AM-12PM,"1900 CROTONA PARKWAY (SIDE OF CHURCH/BASEMENT), BX, 10460",-73.9096596270243,40.6945531
80015.0,FP,THE BIBLE CHURCH OF CHRIST,718-293-1928,1358 MORRIS AVENUE,BX,10456,"SUN (2,4)",4-6PM,"1358 MORRIS AVENUE, BX, 10456",-73.96816824999999,40.693683050000004
85056.0,FPH,THE COMMUNITY FOOD PANTRY,718-960-2262,1363 OGDEN AVE,BX,10452,TUE/THUR/1ST SAT,10AM-1PM/12-3PM/10AM-12PM,"1363 OGDEN AVE, BX, 10452",-74.00477238220319,40.65207345
85594.0,FP,THE GAMBIAN YOUTH ORGANIZATION FOOD PANTRY,646-470-6330,214 EAST 181ST STREET,BX,10457,"SUN (,4)",2-5PM,"214 EAST 181ST STREET, BX, 10457",-73.96344349282137,40.5766231
85574.0,FP,THE KINGSBRIDGE HEIGHTS COMMUNITY CENTER INC,718-884-0700,3067 KINGSBRIDGE TERRACE,BX,10463,"TUE,THUR",11AM-1:30PM,"3067 KINGSBRIDGE TERRACE, BX, 10463",,
80137.0,FP,THE SALVATION ARMY BRONX CITADEL,(718) 665-8472,425 EAST 159TH STREET,BX,10451,TUE,9AM-12PM,"425 EAST 159TH STREET, BX, 10451",,
81048.0,SK,THE SALVATION ARMY BRONX CITADEL,(718) 665-8472,425 EAST 159TH STREET,BX,10451,"MON,WED,FRI",1-2PM,"425 EAST 159TH STREET, BX, 10451",-73.98841463554845,40.576042
80174.0,FP,THESSALONIA BAPTIST CHURCH,(718) 542-0828,951 REV. JAMES POLITE AVE,BX,10459,TUE,10-11:30AM,"951 REV. JAMES POLITE AVE, BX, 10459",-73.98841463554845,40.576042
81637.0,FP,THORPE FAMILY RESIDENCE,718-295-2550,406 EAST 184TH STREET,BX,10458,WED,7:30-9:30AM,"406 EAST 184TH STREET, BX, 10458",-73.93772061991493,40.62310665
85283.0,FP,UNION GROVE BAPTIST CHURCH,347-590-3881,1488 HOE AVENUE,BX,10460,WED,9-11AM,"1488 HOE AVENUE, BX, 10460",-73.9882724128866,40.6742827
81319.0,SKM,"UNITED BRONX PARENTS, INC.",(718) 991-7100,603 PROSPECT AVENUE,BX,10455,MON-FRI,2:30-4PM,"603 PROSPECT AVENUE, BX, 10455",-73.96169052457921,40.5818395
85329.0,FP,"UNITED YES WE CAN, UNIDOS SISE PUEDE, INC",646-321-5045,4327-4331 WHITE PLAINS ROAD,BX,10466,SAT,12-3PM,"4327-4331 WHITE PLAINS ROAD, BX, 10466",-73.88672095631946,40.633077
84129.0,FP,VINEYARD INTERNATIONAL CHRISTIAN MINISTRIES,718-538-9211,1140 TELLER AVE,BX,10456,SAT,10AM-12PM,"1140 TELLER AVE, BX, 10456",-73.99660340521828,40.602380249999996
81582.0,FP,"WAY OUT CHURCH MINISTRIES, INC",718-665-8069,520 EAST 148TH STREET,BX,10455,"WED,FRI",9-10:30AM,"520 EAST 148TH STREET, BX, 10455",-73.95583058335112,40.6544917
84438.0,FP,WHEDCO - FOOD PANTRY,718-839-1100,50 EAST 168TH STREET,BX,10452,WED,9:30-10:30AM,"50 EAST 168TH STREET, BX, 10452",-73.9129337130988,40.66811265
85011.0,SK,WOODYCREST UNITED METHODIST CHURCH,718-538-7500,89 WEST 166TH STREET,BX,10452,WED,12-1:30PM,"89 WEST 166TH STREET, BX, 10452",,
85027.0,FP,WORD OF LIFE CHRISTIAN FELLOWSHIP,718-861-5678,830 UNION AVENUE,BX,10459,THUR/SAT,11AM-2PM/11AM-4PM,"830 UNION AVENUE, BX, 10459",-73.9612725,40.6816269
85031.0,FP,"WORLD RESTORATION CENTER, INC",718-971-1764,488 EAST 164TH STREET,BX,10456,SAT,12-2PM,"488 EAST 164TH STREET, BX, 10456",,
81546.0,FP,ADVENT LUTHERAN CHURCH,212-665-2504,2504 BROADWAY,NY,10025,"SAT (1,3)",10AM-12PM,"2504 BROADWAY, NY, 10025",-73.92556300864504,40.671661900000004
81523.0,SK,ADVENT LUTHERAN CHURCH,212-665-2504,2504 BROADWAY,NY,10025,"SAT (2,4)",12-1PM,"2504 BROADWAY, NY, 10025",-73.94663172924709,40.680620250000004
81727.0,FP,AFRICAN SERVICES COMMITTEE,212-222-3882 (10,4) 29 WEST 127TH STREET,NY,10027,MON-FRI,10AM-4PM,"4) 29 WEST 127TH STREET, NY, 10027",-73.9280045,40.6552933
80667.0,FP,ANOTHER CHOICE YOUTH AND FAMILY OUTREACH INC,212-369-6643,1765 MADISON AVE,NY,10029,"FRI/SAT (2,4)",10-11AM/10AM-12PM,"1765 MADISON AVE, NY, 10029",-73.90932338614505,40.678438
85156.0,FP,ANTIOCH OUTREACH MINISTRIES,212-534-5715,41 WEST 124TH STREET,NY,10027,SAT,7:30-11AM,"41 WEST 124TH STREET, NY, 10027",-73.87438189189189,40.68377497297298
85701.0,FP,ARTISTS ATHLETES ACTIVISTS INCORPORATED,347-229-8399,110 COLUMBIA STREET,NY,10002,THUR,12:30-3PM,"110 COLUMBIA STREET, NY, 10002",-73.93750136190647,40.6195535
80520.0,FP,"ASCENSION OUTREACH, INC",(212) 254-8620,12 WEST 11TH STREET,NY,10011,"SAT(1ST,3RD)",8:30-9AM,"12 WEST 11TH STREET, NY, 10011",,
81353.0,FP,BETH HARK CHRISTIAN COUNSELING CENTER,(212) 860-1523,1832 MADISON AVE @120 ST,NY,10035,TUE/THUR,12-2PM/11AM - 1PM,"1832 MADISON AVE @120 ST, NY, 10035",-73.92490986409821,40.65229465
84088.0,SK,BETH HARK CHRISTIAN COUNSELING CENTER,(212) 860-1523,1832 MADISON AVENUE,NY,10035,"WED,THUR",12-2PM,"1832 MADISON AVENUE, NY, 10035",-73.96417835001398,40.633753049999996
82212.0,FP,BETHEL AME CHURCH,(212) 862-0100,54-60 WEST 132ND STREET,NY,10037,THUR,9:30-11:30AM,"54-60 WEST 132ND STREET, NY, 10037",-73.925766,40.6822205
82861.0,FP,BROADWAY COMMUNITY,212-864-6100,601 WEST 114TH STREET,NY,10025,"TUE,THUR",2-5PM,"601 WEST 114TH STREET, NY, 10025",-73.92227963026414,40.6600459
81251.0,SK,BROADWAY COMMUNITY,212-864-6100,601 WEST 114TH STREET,NY,10025,"M,TUE,W,F",10-11:30A&12:30-1:30P,"601 WEST 114TH STREET, NY, 10025",-73.9611443869833,40.65456055
84193.0,FP,CABRINI IMMIGRANT SERVICES OF NEW YORK CITY INC,(212) 791-4590,630 ISHAM STREET,NY,10034,SAT,7:30-9AM,"630 ISHAM STREET, NY, 10034",-73.98376897645906,40.6690698
81067.0,FP,CATHEDRAL COMMUNITY CARES,347-376-2848,1047 AMSTERDAM AVENUE,NY,10025,THUR,12-6PM,"1047 AMSTERDAM AVENUE, NY, 10025",-73.98512300698849,40.577223950000004
80801.0,SK,CATHEDRAL OF ST. JOHN THE DIVINE,212-316-7579,1047 AMSTERDAM AVENUE @ W. 112TH ST.,NY,10025,SUN,10AM-3PM,"1047 AMSTERDAM AVENUE @ W. 112TH ST., NY, 10025",-73.9096596270243,40.6945531
80841.0,FP,CATHOLIC CHARITIES WASHINGTON HEIGHTS FOOD PANTRY,212-862-6401,665 WEST 182ND STREET,NY,10033,THUR,10AM-12PM,"665 WEST 182ND STREET, NY, 10033",-73.96816824999999,40.693683050000004
83883.0,FP,CCCS - KENNEDY CENTER FOOD PANTRY,212-862-6401,34 WEST 134TH STREET,NY,10037,WED,10AM-1PM,"34 WEST 134TH STREET, NY, 10037",-74.00477238220319,40.65207345
81641.0,FP,CHAMBERS MEMORIAL BAPTIST CHURCH/LOVE OFFERING,347-600-9820,219 EAST 123RD STREET,NY,10035,WED,9-11AM,"219 EAST 123RD STREET, NY, 10035",-73.96344349282137,40.5766231
80518.0,SK,CHRIST CHURCH UNITED METHODIST,(212) 838-3036,524 PARK AVENUE @ 60TH ST.,NY,10065,SUN,4:30-6PM,"524 PARK AVENUE @ 60TH ST., NY, 10065",,
80519.0,FP,CHURCH OF THE ANNUNCIATION,(212) 234-1919,88 CONVENT AVE. NEAR 132ND ST.,NY,10027,TUE,2-5PM,"88 CONVENT AVE. NEAR 132ND ST., NY, 10027",,
85357.0,FPM,CITY HARVEST MOBILE MARKET - DYCKMAN HOUSES,646-412-0740,177 NAGLE AVENUE,NY,10034,"WED(2),SAT(4)",9:30-11:30AM,"177 NAGLE AVENUE, NY, 10034",-73.98841463554845,40.576042
85358.0,FPM,CITY HARVEST MOBILE MARKET - PRINCE HALL,646-412-0740,454 WEST 155TH STREET,NY,10032,"THU(2),SAT(4)",9:30-11:30AM,"454 WEST 155TH STREET, NY, 10032",-73.98841463554845,40.576042
81451.0,SKM,COALITION FOR THE HOMELESS,212-776-2002,108 EAST 51ST STREET,NY,10022,MON-SUN,5:30-10PM,"108 EAST 51ST STREET, NY, 10022",-73.93772061991493,40.62310665
80543.0,FP,COMMUNITY IMPACT,212-854-6310,616 WEST 114TH STREET,NY,10025,"MON,WED,THUR",11AM-2PM,"616 WEST 114TH STREET, NY, 10025",-73.9882724128866,40.6742827
81071.0,FP,COMMUNITY LEAGUE OF THE HEIGHTS,212-795-4779,508 WEST 159TH STREET,NY,10032,"WED,SAT",9AM-1PM,"508 WEST 159TH STREET, NY, 10032",-73.96169052457921,40.5818395
81249.0,SKK,CONGREGATION B'NAI JESHURUN,(212) 787-7600,257 WEST 88TH STREET,NY,10024,THUR,12-1PM,"257 WEST 88TH STREET, NY, 10024",-73.88672095631946,40.633077
80541.0,FP,CONVENT AVENUE BAPTIST CHURCH,646-698-5102,425 WEST 144TH STREET @ CONVENT AVE,NY,10031,"MON (1,3)",9AM-12PM,"425 WEST 144TH STREET @ CONVENT AVE, NY, 10031",-73.99660340521828,40.602380249999996
80739.0,FP,CROSSROADS COMMUNITY SERVICES INC,212-378-0229,108 EAST 51ST STREET,NY,10022,THUR,10AM-1PM,"108 EAST 51ST STREET, NY, 10022",-73.95583058335112,40.6544917
80740.0,SK,CROSSROADS COMMUNITY SERVICES INC,212-378-0229,108 EAST 51ST STREET,NY,10022,"M,W,SUN",7:30AM-8:45AM,"108 EAST 51ST STREET, NY, 10022",-73.9129337130988,40.66811265
80546.0,FP,DEWITT REFORMED CHURCH,(212) 674-3341,280 RIVINGTON STREET,NY,10002,"SAT(1,3)",10AM-12PM,"280 RIVINGTON STREET, NY, 10002",,
85473.0,FP,FAMILY INTEGRATION MINISTRY FOOD PANTRY,347-459-4445,1875 AMSTERDAM AVENUE,NY,10031,THUR,12-2PM,"1875 AMSTERDAM AVENUE, NY, 10031",-73.9612725,40.6816269
81612.0,FP,FATHER CREAVIN'S FOOD PANTRY,212-281-2100,276 WEST 151ST STREET,NY,10039,TUE,9-11AM,"276 WEST 151ST STREET, NY, 10039",,
84451.0,FP,FOOD BANK FOR NEW YORK CITY,212-566-7855,252 WEST 116TH STREET,NY,10026,"TUE,W/THUR/SAT (1)",9:30A-3:30P/12-6PM/11AM-2PM,"252 WEST 116TH STREET, NY, 10026",-73.92556300864504,40.671661900000004
80474.0,SK,FOOD BANK FOR NEW YORK CITY,212-665-8747,252 WEST 116TH STREET,NY,10026,MON-FRI,4-6PM,"252 WEST 116TH STREET, NY, 10026",-73.94663172924709,40.680620250000004
81589.0,SK,FRATERNITE NOTRE DAME,212-876-5855,2290 FIRST AVENUE,NY,10035,THUR,11AM-1PM,"2290 FIRST AVENUE, NY, 10035",-73.9280045,40.6552933
81980.0,FP,"FRATERNITE NOTRE DAME, INC",212-876-5855,2290 FIRST AVENUE,NY,10035,FRI,2-5PM,"2290 FIRST AVENUE, NY, 10035",-73.90932338614505,40.678438
85780.0,SK,FREE FOOD HARLEM,510-541-9430,37 WEST 119TH STREET,NY,10026,"WED,FRI",5:15-7PM,"37 WEST 119TH STREET, NY, 10026",-73.87438189189189,40.68377497297298
84245.0,FP,FRIENDLY HANDS MINISTRY INC,646-370-3978,115 EAST 125TH STREET,NY,10035,WED/THUR,10AM-12PM/10AM-12PM,"115 EAST 125TH STREET, NY, 10035",-73.93750136190647,40.6195535
81501.0,FPHA,GAY MEN'S HEALTH CRISIS,212-367-1409,307 WEST 38TH STREET,NY,10018,WED,11:30AM-1:30PM,"307 WEST 38TH STREET, NY, 10018",,
82798.0,SK,GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICE CORP.,(212) 883-0680,120 EAST 32ND STREET,NY,10016,MON-SUN,6:30-7:30A/12-1:30P/4-6P,"120 EAST 32ND STREET, NY, 10016",-73.92490986409821,40.65229465
84328.0,FP,GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICES CORPORATION,212-883-0680,120 EAST 32ND STREET,NY,10016,WED(2),2-3:30PM,"120 EAST 32ND STREET, NY, 10016",-73.96417835001398,40.633753049999996
84157.0,FP,HARLEM DOWLING WEST SIDE CENTER/SPECIALIZED SERVICES,212-749-3656,2139 ADAM CLAYTON POWELL JR. BLVD @ 127TH STREET,NY,10027,FRI,12-2PM,"2139 ADAM CLAYTON POWELL JR. BLVD @ 127TH STREET, NY, 10027",-73.925766,40.6822205
80604.0,SK,HOLY APOSTLES SOUP KITCHEN,(212) 924-0167,296 NINTH AVENUE @ 28TH ST.,NY,10001,MON-FRI,10:30AM-12:30PM,"296 NINTH AVENUE @ 28TH ST., NY, 10001",-73.92227963026414,40.6600459
85547.0,FP,HOLY APOSTLES SOUP KITCHEN PANTRY,646-998-6105,296 NINTH AVENUE,NY,10001,"TUE,WED,THUR",1:30-3PM,"296 NINTH AVENUE, NY, 10001",-73.9611443869833,40.65456055
80850.0,FP,HOLY NAME OF JESUS - ST. GREGORY THE GREAT,212-749-0276,202 AMSTERDAM AVENUE - CORNER OF 97TH STREET,NY,10025,MON,9AM-2PM,"202 AMSTERDAM AVENUE - CORNER OF 97TH STREET, NY, 10025",-73.98376897645906,40.6690698
81608.0,FP,INTERNATIONAL PENTECOSTAL CHURCH,212-568-3531,619 WEST 179TH STREET,NY,10033,TUE/FRI,11:30AM-3:30PM/12-3PM,"619 WEST 179TH STREET, NY, 10033",-73.98512300698849,40.577223950000004
85088.0,FP,IRIS HOUSE,646-548-0100,2348 ADAM CLAYTON POWELL JR. BLVD,NY,10030,THUR,10AM-3PM,"2348 ADAM CLAYTON POWELL JR. BLVD, NY, 10030",-73.9096596270243,40.6945531
81977.0,SK,IRIS HOUSE,646-548-0100,2348 ADAM CLAYTON POWELL JR. BLVD,NY,10030,TUE-FRI,12-1:30PM,"2348 ADAM CLAYTON POWELL JR. BLVD, NY, 10030",-73.96816824999999,40.693683050000004
87208.0,FP,ISAACS HOLMES FOOD PANTRY,212-360-7620,415 EAST 93RD STREET,NY,10128,WED,9:30-11AM,"415 EAST 93RD STREET, NY, 10128",-74.00477238220319,40.65207345
80618.0,FPK,JEWISH COMMUNITY COUNCIL OF WASHINGTON HGTS,(212) 568-5450,121 BENNETT AVENUE #11A,NY,10033,"WED(1,2,3)",10AM-1PM,"121 BENNETT AVENUE #11A, NY, 10033",-73.96344349282137,40.5766231
85450.0,FPK,LILLIAN WALD FOOD PANTRY,212-260-2731,12 AVENUE D,NY,10009,WED,10AM-2PM,"12 AVENUE D, NY, 10009",,
80627.0,FP,LITTLE SISTERS OF THE ASSUMPTION FAMILY HEALTH SERVICE,646-672-5200,333 EAST 115TH STREET,NY,10029,WED,9-11:30AM & 1-2:30PM,"333 EAST 115TH STREET, NY, 10029",,
83923.0,FP,MACEDONIA CH. ASSEMBLY OF GOD-BREAD OF LIFE FOOD PANTRY,(212) 410-3412,340 EAST 106TH STREET,NY,10029,FRI,9-10:30AM,"340 EAST 106TH STREET, NY, 10029",-73.98841463554845,40.576042
80649.0,FP,MCCNY CHARITIES,332-400-7488,446 WEST 36TH STREET,NY,10018,THUR,9-11AM,"446 WEST 36TH STREET, NY, 10018",-73.98841463554845,40.576042
83699.0,FP,MT. OLIVET BAPTIST CHURCH COMMUNITY MEAL PROGRAM,(212) 864-1155,201 LENOX AVE,NY,10027,"TUE,WED",10:30-11:30AM,"201 LENOX AVE, NY, 10027",-73.93772061991493,40.62310665
81119.0,FP,NATIONAL COUNCIL OF JEWISH WOMEN,212-687-5030,241 WEST 72ND STREET,NY,10023,MON,9:30AM-1:30PM,"241 WEST 72ND STREET, NY, 10023",-73.9882724128866,40.6742827
80730.0,SK,NATIONAL COUNCIL OF JEWISH WOMEN,212-687-5030,241 WEST 72ND STREET,NY,10023,WED/SUN,4:30-5:30PM/11:30AM-12:30PM,"241 WEST 72ND STREET, NY, 10023",-73.96169052457921,40.5818395
85310.0,FP,NAZARETH HOUSING INC,212-477-7017,206 EAST 4TH STREET,NY,10009,TUE,8:30-10AM,"206 EAST 4TH STREET, NY, 10009",-73.88672095631946,40.633077
81206.0,SK,NEW YORK CITY LOVE KITCHEN INC,(212) 942-4204,3816 9TH AVE,NY,10034,MON-FRI,2-4PM,"3816 9TH AVE, NY, 10034",-73.99660340521828,40.602380249999996
80861.0,FP,NEW YORK COMMON PANTRY,917-720-9700,8 EAST 109TH STREET,NY,10029,WED-SAT,10AM-2:30PM,"8 EAST 109TH STREET, NY, 10029",-73.95583058335112,40.6544917
80862.0,SK,NEW YORK COMMON PANTRY,917-720-9700,8 EAST 109TH STREET,NY,10029,MON-FRI,2:30-3:30PM,"8 EAST 109TH STREET, NY, 10029",-73.9129337130988,40.66811265
80683.0,FP,OUR LADY OF SORROWS,(212) 673-0900,213 STANTON STREET,NY,10002,"TUE,THUR",8-11AM,"213 STANTON STREET, NY, 10002",,
80699.0,FP,PROJECT CREATE - ANTHONY HOUSE,212-663-1596,73 LENOX AVE,NY,10026,WED,10AM-12PM,"73 LENOX AVE, NY, 10026",-73.9612725,40.6816269
81169.0,FP,RAUSCHENBUSCH METRO MINISTRIES INC.,(212) 594-4464,410 WEST 40TH STREET,NY,10018,"SAT(1,2,3,4)",11-11:30AM,"410 WEST 40TH STREET, NY, 10018",,
80712.0,FP,RIVERSIDE CHURCH FOOD PANTRY,212-870-6733,91 CLAREMONT AVE @ 120TH STREET,NY,10027,TUE-FRI,9AM-1PM,"91 CLAREMONT AVE @ 120TH STREET, NY, 10027",-73.92556300864504,40.671661900000004
85602.0,FP,ROOSEVELT ISLAND DISABLE ASSOCIATION (RIDA),NONE PROVIDE,548A MAIN STREET (ROOSEVELT ISLAND),NY,10044,FRI,4-6PM,"548A MAIN STREET (ROOSEVELT ISLAND), NY, 10044",-73.94663172924709,40.680620250000004
85740.0,FP,SAGE CENTER HARLEM (LOVE WINS FOOD PANTRY),646-660-8951,220 WEST 143RD STREET,NY,10030,WED (2ND),3-5PM,"220 WEST 143RD STREET, NY, 10030",-73.9280045,40.6552933
81120.0,SK,SOUP KITCHEN/COMMUNITY LUNCH,212-854-6310,601 WEST 114TH STREET (BASEMENT OF BROADWAY PRE,NBY,E1R0I0A2N5,FHRUIRCH),12:30-2PM,"601 WEST 114TH STREET (BASEMENT OF BROADWAY PRE, NBY, E1R0I0A2N5",-73.90932338614505,40.678438
83311.0,SK,SOUTHERN BAPTIST CHURCH,(212) 663-6549,12 WEST 108TH STREET,NY,10025,WED,12-1:30PM,"12 WEST 108TH STREET, NY, 10025",-73.87438189189189,40.68377497297298
80744.0,FP,ST. CECILIA'S PARISH SERVICES,(212) 348-0488,125 EAST 105TH STREET,NY,10029,WED,9AM-12PM,"125 EAST 105TH STREET, NY, 10029",-73.93750136190647,40.6195535
80745.0,FP,ST. CHARLES BORROMEO CHURCH,(212) 281-2100,211 WEST 141ST STREET,NY,10030,SAT,9-11:30AM,"211 WEST 141ST STREET, NY, 10030",,
81507.0,FP,ST. CLEMENTS FOOD PANTRY,(212) 246-7277,423 WEST 46TH STREET  9TH/10AVE,NY,10036,FRI/SAT,2-6PM/8-11:30AM,"423 WEST 46TH STREET  9TH/10AVE, NY, 10036",-73.92490986409821,40.65229465
80752.0,SK,ST. IGNATIUS EPISCOPAL CHURCH,(212) 580-3326,552 WEST END AVE,NY,10024,MON/SAT,6:45-7:15PM/3:45-4:15PM,"552 WEST END AVE, NY, 10024",-73.96417835001398,40.633753049999996
80757.0,FP,ST. JOHN'S BREAD OF LIFE,(212) 564-9070,213 WEST 30TH STREET,NY,10001,"WED (2,4)",11AM-1PM,"213 WEST 30TH STREET, NY, 10001",-73.925766,40.6822205
