ID,TYPE,PROGRAM,ORG PHONE,DAYS,HOURS,LONGITUDE,LATITUDE,FULL ADDRESS,BOROUGH,ZICODE,mon,tue,wed,thur,fri,sat,sun,weeks_open,week_1,week_2,week_3,week_4,week_5
81523,SK,ADVENT LUTHERAN CHURCH,212-665-2504,"SAT (2,4)",12-1PM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,false,false,false,false,true,false,"2,4",false,true,false,true,false
81546,FP,ADVENT LUTHERAN CHURCH,212-665-2504,"SAT (1,3)",10AM-12PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,false,false,false,true,false,"1,3",true,false,true,false,false
81558,FP,SOUTH OZONE PARK SEVENTH DAY ADVENTIST CHURCH,718-322-9210,WED,12-2PM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81559,FP,CHRISTIAN PENTECOSTAL CHURCH,(718) 273-5850,TUE,2-4PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81564,FP,SALT & SEA MISSION CHURCH INC.,917-873-9261,"TUE,THUR,SUN",10:30AM-12:45PM,-73.9837,40.58852,"2417, Stillwell Avenue, Brooklyn, Kings County, City of New York, New York, 11223, United States",Brooklyn,11223,false,true,false,true,false,false,true,"1,2,3,4,5",true,true,true,true,true
81578,FP,FAMILY SERVICE NETWORK OF N.Y. INC,718-455-6010,"MON,WED",9AM-1PM,-73.90903,40.68431,"1423, Bushwick Avenue, Broadway Junction, Brooklyn, Kings County, City of New York, New York, 11207, United States",Brooklyn,11207,true,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81582,FP,"WAY OUT CHURCH MINISTRIES, INC",718-665-8069,"WED,FRI",9-10:30AM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81586,FP,REACHING-OUT COMMUNITY SERVICES INC,(718) 373-4565,MON-FRI,9AM-5PM,-73.9280045,40.6552933,"188, East 53rd Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81589,SK,FRATERNITE NOTRE DAME,212-876-5855,THUR,11AM-1PM,-73.9280045,40.6552933,"188, East 53rd Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81595,FPK,PROJECT L.E.A.D.,718-495-6210,SUN,7:30-9:30AM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
81597,FPHA,BOOM! HEALTH,718-295-5960,"MON,WED,THUR",11AM-12:30PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,true,false,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81608,FP,INTERNATIONAL PENTECOSTAL CHURCH,212-568-3531,TUE/FRI,11:30AM-3:30PM/12-3PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,true,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81612,FP,FATHER CREAVIN'S FOOD PANTRY,212-281-2100,TUE,9-11AM,-73.93769,40.82601,"276, West 151st Street, Harlem, Manhattan, New York County, City of New York, New York, 10039, United States",Manhattan,10039,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81622,SK,THE URBAN OUTREACH CENTER OF NYC,212-288-6743,"WED, FRI",9AM - 1PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81626,FP,ST. JOHN'S BREAD & LIFE FOOD PANTRY,(718) 574-0058,MON-THUR,8AM-1PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,true,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81637,FP,THORPE FAMILY RESIDENCE,718-295-2550,WED,7:30-9:30AM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81641,FP,CHAMBERS MEMORIAL BAPTIST CHURCH/LOVE OFFERING,347-600-9820,WED,9-11AM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81646,FP,SOLID ROCK BAPTIST CHURCH,(718) 384-8764,"MON,THUR",9AM-12PM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,true,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81648,FP,MARANATHA FRENCH SEVENTH DAY ADVENTIST CHURCH,718-297-8797,SUN,10AM-1PM,-73.77698,40.6922,"Maranatha French Speaking Seventh-Day Adventist, 173-04, Linden Boulevard, Saint Albans, Queens, Queens County, City of New York, New York, 11434, United States",Queens,11434,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
81698,FP,MOVEMENT OF PENTECOSTAL CHRISTIAN CHURCH,347-219-0947,SUN,12:30-2PM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
81699,FPK,ZICHRON ACHEINU LEVY-MENACHEM TZION,347-742-0552,WED,10-11AM,-73.99462,40.63955,"4518, 11th Avenue, Borough Park, Brooklyn, Kings County, City of New York, New York, 11219, United States",Brooklyn,11219,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81727,FP,AFRICAN SERVICES COMMITTEE,212-222-3882 (10,MON-FRI,10AM-4PM,-73.9280045,40.6552933,"188, East 53rd Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81733,FPHA,AIDS CENTER OF QUEENS COUNTY (ACQC),(718) 868-8645,FRI,9:30-10:30AM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81741,FPK,ESTHER GRUNBLATT-CENTRAL QUEENS Y,718-704-8160,"M,W/TU,TH/SUN",9A-2P&3:30-6:30P/9A-2P/10A-1:30P,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,true,true,true,true,false,false,true,"1,2,3,4,5",true,true,true,true,true
81748,FP,CHANCE FOR CHILDREN,347-616-3228,FRI,10AM-12:30PM,-73.95872,40.66583,"11, McKeever Place, Brooklyn, Kings County, City of New York, New York, 11225, United States",Brooklyn,11225,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81780,FP,TABERNACLE OF PRAYER,(718) 657-4210,WED,10-11:30AM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81917,FP,THE RED DOOR PLACE,212-243-5470,TUE,2-4:50PM,-74.00063,40.73805,"Church of the Village, 201, West 13th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States",Manhattan,10011,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81977,SK,IRIS HOUSE,646-548-0100,TUE-FRI,12-1:30PM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81980,FP,"FRATERNITE NOTRE DAME, INC",212-876-5855,FRI,2-5PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81987,FP,BROWNSVILLE TEMPLE SEVENTH DAY ADVENTIST CHURCH,718-345-3689,"SUN (1,3)",11AM-1PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,false,false,true,"1,3",true,false,true,false,false
82033,FP,BERACA SEVENTH DAY ADVENTIST CHURCH,(718) 740-1916,WED,9:30AM-12PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82057,FP,CORNERSTONE SEVENTH DAY ADVENTIST CHURCH,917-915-6769,THUR,10AM-12PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
82058,SK,CORNERSTONE SEVENTH DAY ADVENTIST CHURCH,917-915-6769,SUN,11:30AM-1:30PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
82075,FP,MACEDONIA AME CHURCH,(718) 353-5870,MON/TUE,7AM-3PM/7AM-1PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,true,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82077,FP,"HOLY TEMPLE CHURCH, INC",718-276-2900,SAT,11AM-12PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82096,FP,GIVE THEM TO EAT,718-993-8378,FRI,12-2PM,-73.90432,40.81773,"Bronx Spanish Evangelical Church, 800, East 156th Street, Bronx County, The Bronx, City of New York, New York, 10455, United States",The Bronx,10455,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
82104,FP,LEVITICUS CHURCH,(718) 322-1095,WED/SAT,1-2PM/12-1PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,true,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82119,FP,CHURCH OF GOD FEEDING THE HUNGRY,718-230-5955,THUR,10AM-12PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
82139,FP,STAPLETON U.A.M.E. CHURCH,(718) 273-2857,"TUE,FRI",10AM-1PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,true,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
82186,FP,NEW LIFE SEVENTH DAY ADVENTIST CHURCH,718-385-0463,MON/TUE/SUN,5-7PM/6-8PM/8-10AM,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
82188,FP,"FOOD FIRST, INC",917-560-1119,WED/FRI,11AM-1PM/10AM-12PM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
82195,FP,TRUE HOLY CHURCH OF GOD IN CHRIST JESUS,(718) 385-0248,SAT,10AM-12PM,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82210,FP,SPANISH SEVENTH DAY ADVENTIST CHURCH FOOD PANTRY,718-991-7362,THUR,8:30-11:30AM,-73.89951,40.82478,"1038, Prospect Avenue, Morrisania, Bronx County, The Bronx, City of New York, New York, 10459, United States",The Bronx,10459,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
82212,FP,BETHEL AME CHURCH,(212) 862-0100,THUR,9:30-11:30AM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
82296,FP,CHURCH OF GOD (BK),(718) 346-4897,SAT,12-2:30PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82315,FP,SPANISH SOUNDVIEW SEVENTH DAY ADVENTIST CHURCH,718-842-7373,WED,8AM-12:30PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82319,FP,GOSHEN TEMPLE OF SEVENTH DAY ADVENTIST CHURCH,917-847-5528,WED,1-3PM,-73.9129337130988,40.66811265,"521, Thomas S. Boyland Street, Brownsville, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82347,FP,FLATBUSH SEVENTH DAY ADVENTIST CHURCH,718-693-9180,MON,11AM-1PM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82716,FP,RESURRECTION AND LIFE PENTECOSTAL CHURCH,929-472-4201,TUE/SAT,12-2PM/10AM-12PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,true,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82743,FP,J.U.S.T.I.C.E. ORGANIZATION/JESUS IS JUSTICE MISSION INC.,718-772-7951,WED,12-2PM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82750,FP,CCCS BRONX FOOD PANTRY,718-292-9090,"WED/THUR,FRI",4-6PM/10AM-12PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
82756,FP,ST. JEROME H.A.N.D.S. COMMUNITY CENTER,718-402-7866,WED,10AM-1PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82781,FP,NORTH BRONX SEVENTH DAY ADVENTIST CHURCH,718-882-4907,FRI,9AM-12PM,-73.85754,40.88091,"3743, Bronxwood Avenue, Williams Bridge, Bronx County, The Bronx, City of New York, New York, 10467, United States",The Bronx,10467,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
82798,SK,GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICE CORP.,(212) 883-0680,MON-SUN,6:30-7:30A/12-1:30P/4-6P,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,true,true,true,true,true,true,true,"1,2,3,4,5",true,true,true,true,true
82837,FP,COMPASSION HOUSE COMMUNITY DEVELOPMENT CORPORATION,(718) 386-8151,"THUR (1,3)",9-11:30AM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,true,false,false,false,"1,3",true,false,true,false,false
82861,FP,BROADWAY COMMUNITY,212-864-6100,"TUE,THUR",2-5PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
82904,FP,OUR LADY OF MIRACLES-CANARSIE CLUSTER CENTER,718-257-2400,SAT,10-11:30AM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
82976,FP,QUEENSBORO TEMPLE SEVENTH DAY ADVENTIST CHURCH,718-776-8538,WED,1-4PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
82997,FP,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,MON-FRI,4:30-5:30PM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
83082,SK,THE SALVATION ARMY SUNSET PARK CORPS,(718) 438-1771,TUE-THUR,12:30-1:30PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83174,FP,"SOUTHSIDE UNITED H.D.F.C., INC - LOS SURES",718-599-1940,TUE,9AM-12PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83197,FPK,JEWISH COMMUNITY CENTER OF STATEN ISLAND,718-475-5242,MON-FRI,9-5PM,-74.12593,40.59517,"Susan E. Wagner High School, Brielle Avenue, Staten Island, Richmond County, City of New York, New York, 10314, United States",Staten Island,10314,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
83270,FP,MORRIS BROWN HELPING HAND FOOD PROGRAM,(718) 322-7596,WED,10AM-12PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83274,FP,BROOKLYN FAITH SEVENTH DAY ADVENTIST CHURCH,718-342-6712,THUR,1-4PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83275,FP,IMMANUEL FIRST SPANISH UNITED METHODIST CHURCH,718-624-3300,TUE,1-2:45PM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83282,FP,"GOD'S DELIVERANCE TEMPLE, INC",347-234-3828,TUE,11AM-12PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83294,FP,BETHANY BAPTIST CHURCH OF JAMAICA,(718) 659-6099,"TUE,WED",11AM-2PM,-73.9096596270243,40.6945531,"Celestial Church of Christ, 1380, Jefferson Avenue, Brooklyn, Kings County, City of New York, New York, 11237, United States",Brooklyn,11237,false,true,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83296,FP,JAMAICA SEVENTH DAY ADVENTIST CHURCH,(718) 658-9784,SUN,9:30-11:30AM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
83311,SK,SOUTHERN BAPTIST CHURCH,(212) 663-6549,WED,12-1:30PM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83318,FP,"SANCTIFIED CHURCH OF GOD, INC/COMMUNITY FEEDING PROGRAM",718-493-2385,SAT,12-1PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83344,FP,NORTHEAST BROOKLYN HOUSING DEVELOPMENT CORPORATION,718-453-9490,"TUE,THUR/SAT (3RD)",9AM-12PM/10AM-12PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,true,false,true,false,true,false,3,false,false,true,false,false
83348,FP,SOUTH BKLYN SEVENTH DAY ADVENTIST CHURCH COMMUNITY SERVICE P,O(7G18R)A 7M83-1662,"SUN(1,3)",11AM-2PM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,false,false,false,false,false,true,"1,3",true,false,true,false,false
83351,FP,DELIVERANCE TEMPLE CHURCH OF JESUS CHRIST,(718) 529-1993,TUE,5:30-6:30PM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83364,FPK,TOMCHE SHABBOS OF BORO PARK,(718) 259-5576,WED,3-5PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83382,FP,SHOUT FOR JOY BAPTIST CHURCH INC,347-400-0409,SAT,8-9:30AM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
83412,FP,LEBANON SEVENTH DAY ADVENTIST CHURCH,718-525-4630,THUR,5-7PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83444,FP,FERNANDE VALME' MINISTRIES INC,(718) 284-1809,THUR,10-11AM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83449,FP,URBAN STRATEGIES INC,(718) 346-2539,TUE,8-10AM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83457,SK,MACEDONIA AME CHURCH,(718) 353-5870,TUE,10AM-12PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83465,SK,LOYAL BAPTIST CHURCH,(718) 328-3512,THUR,11AM-3PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
83492,SK,BETHEL SEVENTH DAY ADVENTIST CHURCH,718-783-3630,SUN,1-2PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
83503,SKM,OUR LADY OF GRACE PARISH MINISTRY,718-645-2120,WED,12-12:30PM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83514,FP,HOUSE OF DAVID WORSHIP CENTER,718-649-5982,WED,10:30AM-12:30PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
83550,FP,PART OF THE SOLUTION,(718) 220-4892,MON-SAT,8:30-11AM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,true,true,true,true,true,true,false,"1,2,3,4,5",true,true,true,true,true
